EPC,Ant,Time,Frequency,RSSI,Phase
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-81,56
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-81,56
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-81,56
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-78,22
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-78,22
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-78,22
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-80,59
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-80,59
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-80,59
E2801160600002073A4A0519,1,1970/1/1 0:07,924750,-76,120
E2801160600002073A4A0519,1,1970/1/1 0:07,924750,-76,120
E2801160600002073A4A0519,1,1970/1/1 0:07,924750,-76,120
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-77,53
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-77,53
E2801160600002073A4A0529,1,1970/1/1 0:07,924750,-77,53
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-77,129
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-77,129
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-77,129
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-75,50
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-75,50
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-75,50
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-80,61
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-80,61
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924750,-80,61
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-76,75
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-76,75
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-76,75
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-79,70
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-79,70
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-79,70
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-77,67
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-77,67
E2801160600002073A4A0529,1,1970/1/1 0:07,915750,-77,67
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-80,75
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-80,75
E2801160600002073A4A0519,1,1970/1/1 0:07,915750,-80,75
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-74,5
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-74,5
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-74,5
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-75,137
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-75,137
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-75,137
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-70,149
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-70,149
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-70,149
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-73,154
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-73,154
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-73,154
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-67,109
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-67,109
E2801160600002073A4A0519,1,1970/1/1 0:07,910250,-67,109
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-75,19
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-75,19
E2801160600002073A4A0529,1,1970/1/1 0:07,910250,-75,19
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,90
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,90
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,90
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-74,160
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-74,160
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-74,160
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-74,174
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-74,174
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-74,174
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,81
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,81
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,81
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-72,14
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-72,14
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-72,14
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-63,81
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-63,81
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-63,81
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-75,143
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-75,143
E2801160600002073A4A0529,1,1970/1/1 0:07,903250,-75,143
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,73
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,73
E2801160600002073A4A0519,1,1970/1/1 0:07,903250,-62,73
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-72,78
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-72,78
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-72,78
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-64,106
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-64,106
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-64,106
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-70,84
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-70,84
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-70,84
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-65,118
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-65,118
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-65,118
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-68,84
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-68,84
E2801160600002073A4A0519,1,1970/1/1 0:07,908250,-68,84
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-69,67
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-69,67
E2801160600002073A4A0529,1,1970/1/1 0:07,908250,-69,67
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-70,2
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-70,2
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-70,2
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,165
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,165
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,165
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-71,0
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-71,0
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-71,0
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,168
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,168
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,168
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,33
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,33
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-70,33
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-76,8
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-76,8
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-76,8
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-73,157
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-73,157
E2801160600002073A4A0519,1,1970/1/1 0:07,919250,-73,157
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-76,151
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-76,151
E2801160600002073A4A0529,1,1970/1/1 0:07,919250,-76,151
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,2
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,2
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,2
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,70
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,70
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,70
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924250,-81,109
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924250,-81,109
E200497E93D2893134FFAA24,1,1970/1/1 0:07,924250,-81,109
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,143
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,143
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,143
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,61
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,61
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,61
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,11
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,11
E2801160600002073A4A0529,1,1970/1/1 0:07,924250,-77,11
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,151
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,151
E2801160600002073A4A0519,1,1970/1/1 0:07,924250,-76,151
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-79,146
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-79,146
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-79,146
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,90
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,90
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,90
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,90
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,90
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,90
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-80,123
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-80,123
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-80,123
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,78
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,78
E2801160600002073A4A0529,1,1970/1/1 0:07,914250,-74,78
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-80,154
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-80,154
E2801160600002073A4A0519,1,1970/1/1 0:07,914250,-80,154
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-70,157
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-70,157
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-70,157
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-76,47
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-76,47
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-76,47
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-70,106
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-70,106
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-70,106
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-70,157
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-70,157
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-70,157
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-63,81
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-63,81
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-63,81
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-75,11
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-75,11
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-75,11
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-63,98
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-63,98
E2801160600002073A4A0519,1,1970/1/1 0:07,902750,-63,98
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-74,174
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-74,174
E2801160600002073A4A0529,1,1970/1/1 0:07,902750,-74,174
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-74,30
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-74,30
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-74,30
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-64,157
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-64,157
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-64,157
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-72,59
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-72,59
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-72,59
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-64,151
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-64,151
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-64,151
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-66,109
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-66,109
E2801160600002073A4A0519,1,1970/1/1 0:07,907750,-66,109
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-70,112
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-70,112
E2801160600002073A4A0529,1,1970/1/1 0:07,907750,-70,112
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-74,177
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-74,177
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-74,177
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-73,36
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-73,36
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-73,36
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-73,8
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-73,8
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-73,8
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-72,61
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-72,61
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-72,61
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-73,33
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-73,33
E2801160600002073A4A0529,1,1970/1/1 0:07,917750,-73,33
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-72,19
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-72,19
E2801160600002073A4A0519,1,1970/1/1 0:07,917750,-72,19
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-68,140
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-68,140
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-68,140
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-70,90
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-70,90
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-70,90
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-74,109
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-74,109
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-74,109
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-66,5
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-66,5
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-66,5
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-75,92
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-75,92
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-75,92
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-67,115
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-67,115
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-67,115
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-70,106
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-70,106
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-70,106
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-71,61
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-71,61
E2801160600002073A4A0529,1,1970/1/1 0:07,906750,-71,61
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-78,146
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-78,146
E2801160600002073A4A0519,1,1970/1/1 0:07,906750,-78,146
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-73,126
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-73,126
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-73,126
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-75,73
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-75,73
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-75,73
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-75,129
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-75,129
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-75,129
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-75,101
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-75,101
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-75,101
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-75,126
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-75,126
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-75,126
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,75
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,75
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,75
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-74,109
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-74,109
E2801160600002073A4A0529,1,1970/1/1 0:07,912250,-74,109
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,90
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,90
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,90
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-76,2
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-76,2
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-76,2
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,50
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,50
E2000017221200910820C6AD,1,1970/1/1 0:07,912250,-76,50
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-76,19
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-76,19
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-76,19
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-77,146
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-77,146
E2801160600002073A4A0529,1,1970/1/1 0:07,918250,-77,146
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-79,70
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-79,70
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-79,70
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-80,118
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-80,118
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-80,118
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-81,126
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-81,126
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-81,126
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-79,36
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-79,36
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-79,36
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-78,92
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-78,92
E2801160600002073A4A0529,1,1970/1/1 0:07,923250,-78,92
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-71,146
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-71,146
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-71,146
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-81,135
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-81,135
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923250,-81,135
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,118
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,118
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,118
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-76,8
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-76,8
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-76,8
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,146
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,146
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,146
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,109
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,109
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,109
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-75,8
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-75,8
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-75,8
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,140
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,140
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,140
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-75,22
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-75,22
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-75,22
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,90
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,90
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,90
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,106
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,106
E2801160600002073A4A0519,1,1970/1/1 0:07,913250,-70,106
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,123
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,123
E2801160600002073A4A0529,1,1970/1/1 0:07,913250,-70,123
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-76,19
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-76,19
E2000017221200910820C6AD,1,1970/1/1 0:07,913250,-76,19
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-69,171
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-69,171
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-69,171
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-69,154
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-69,154
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-69,154
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-74,30
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-74,30
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-74,30
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-66,45
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-66,45
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-66,45
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-75,129
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-75,129
E2801160600002073A4A0529,1,1970/1/1 0:07,905250,-75,129
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-69,165
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-69,165
E2801160600002073A4A0519,1,1970/1/1 0:07,905250,-69,165
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-80,106
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-80,106
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-80,106
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-83,92
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-83,92
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-83,92
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-80,67
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-80,67
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-80,67
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-80,115
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-80,115
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-80,115
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-81,115
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-81,115
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-81,115
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-80,115
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-80,115
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-80,115
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-79,165
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-79,165
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-79,165
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-79,67
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-79,67
E2801160600002073A4A0529,1,1970/1/1 0:07,923750,-79,67
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-73,81
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-73,81
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-73,81
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-79,118
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-79,118
E200497E93D2893134FFAA24,1,1970/1/1 0:07,923750,-79,118
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-80,165
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-80,165
E2801160600002073A4A0519,1,1970/1/1 0:07,923750,-80,165
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,30
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,30
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,30
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-74,118
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-74,118
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-74,118
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,25
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,25
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,25
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-73,109
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-73,109
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-73,109
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,50
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,50
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,50
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-74,109
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-74,109
E2801160600002073A4A0529,1,1970/1/1 0:07,912750,-74,109
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,50
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,50
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-76,50
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-75,143
